Asset ID,Asset Type,Platform,Product Handle,Product Title,Content Angle,Prompt Summary,Generated Asset Path,Review Status,Compliance Check,Notes
IMG-0073,Pinterest Pin Image,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as everyday jewelry, sty",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0074,Pinterest Pin Image,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,purple bracelet,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as purple bracelet, styl",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0075,Pinterest Pin Image,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as gift for her, styled ",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0076,Pinterest Pin Image,Pinterest,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,outfit detail,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as outfit detail, styled",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0077,Instagram Lifestyle Image,Instagram,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,stackable bracelet,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as stackable bracelet, s",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0078,Instagram Lifestyle Image,Instagram,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet. Show purple crystal beaded bracelet as everyday jewelry, sty",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0079,Product Reference Still,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0080,Product Reference Still,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0081,Product Reference Still,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0082,Product Reference Still,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0083,Product Reference Still,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0084,Product Reference Still,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0085,Pinterest Pin Image,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0086,Pinterest Pin Image,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0087,Pinterest Pin Image,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0088,Pinterest Pin Image,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0089,Pinterest Pin Image,Pinterest,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0090,Instagram Lifestyle Image,Instagram,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0091,Instagram Lifestyle Image,Instagram,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0092,Product Reference Still,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0093,Product Reference Still,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0094,Product Reference Still,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0095,Product Reference Still,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0096,Product Reference Still,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0097,Product Reference Still,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0098,Pinterest Pin Image,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0099,Pinterest Pin Image,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0100,Pinterest Pin Image,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0101,Pinterest Pin Image,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,everyday jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0102,Pinterest Pin Image,Pinterest,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,green stone jewelry,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0103,Instagram Lifestyle Image,Instagram,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,minimalist styling,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0104,Instagram Lifestyle Image,Instagram,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0105,Product Reference Still,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,gift for her,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
IMG-0106,Product Reference Still,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,natural stone accessory,"Photorealistic product lifestyle image for Mandala Jewels: African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry. Show African Green Quartzite jewelry, natural gree",,Needs Generation,No claims; no religious symbols; product appearance must be reviewed,
